text,topic,topic_label
"Loch Katrine (; Scottish Gaelic: Loch Ceiteirein or Loch Ceathairne, pronounced [lˠ̪ɔx kʲʰeʰtʲəɾʲɛɲ]) is a freshwater loch and scenic attraction in the Trossachs area of the Scottish Highlands. It is within the district of Stirling. The loch is 13 kilometres (8.1 mi) long and 1 kilometre (0.62 mi) wide at the widest point and runs the length of Strath Gartney (Gaelic: Srath Ghartain). It is a popular destination for tourists and day visitors from Glasgow and nearby towns.The loch derives its name from the term cateran from the Gaelic ceathairne, a collective word meaning cattle thief or possibly peasantry. Historically this referred to a band of fighting men of a clan; hence the term applied to marauders or cattle-lifters, the most notorious of whom was Rob Roy MacGregor who was born at Glengyle House at the northern end of the loch. It is the fictional setting of Sir Walter Scott's poem The Lady of the Lake and of the subsequent opera by Gioachino Rossini, La donna del lago.",nature,7
"Sphagnum affine, the imbricate bogmoss, is a species of peat moss or sphagnum moss which is exploited to make commercial peat products. This moss has a yellowish coloring.",nature,7
"Airag Lake (Mongolian: Айраг нуур, Airag Nuur, lit. \""airag\"") is a lake in western Mongolia in the Great Lakes Depression. It is in a system of the interconnected lakes: Khar-Us, Khar, Dörgön, and Khyargas. The lake was in the same basin as the Khyargas Lake in ancient times. The depth of the lake generally varies with the inflow river flow. The lake flows into Khyargas Lake along a 5 km long, 200–300 m wide canal, which does not freeze in winter. In summer, the lake warms up almost to the very bottom. Even in winter, the temperature remains fairly constant, 1 - 2.5 °C. Compared to other lakes, the water is not very clear.",nature,7
"Cyathea dicksonioides is a species of tree fern native to northeastern New Guinea, where it grows in grassland at an altitude of 2600–2900 m. It is a relatively uncommon species. The erect trunk may be 3 m tall or more and about 20 cm in diameter. Fronds are bi- or tripinnate and approximately 1 m long. They are erect and bristly, forming an irregular crown. The fronds occur in two whorls of 10-12 fronds each, with the inner of the two whorls bending downward towards the trunk. The stipe is covered with glossy scales that have narrow, pale and fragile edges. Two to four sori occur per fertile pinnule. They are covered by firm, pale indusia that are hood-like in appearance.",nature,7
"Cyathea cranhamii is an extinct species of tree fern. It was described based on permineralised sori from the Early Cretaceous deposits of Apple Bay in Vancouver Island, British Columbia. C. cranhamii has sori arranged in two rows on narrow pinnules. They are covered by globose indusia which resemble those of Sphaeropteris species in morphology. Sporangia are circinate (ring-shaped) and bear multicellular stalks. They diverge from a basal, vascular receptacle. The sporangia contain 64 trilete spores which bear sculpturing on their outer covering (perispore) ranging from irregular granulate or echinate to prominent rodlets. The annulus is nearly vertical and arranged in a single series. It is not interrupted by the stalk. The specimens used to describe C. cranhamii are the first anatomically preserved tree fern sori known from the fossil record. Smith, Rothwell and Stockey (2003) state that \""they represent the most ancient evidence for fertile structures of the Cyatheaceae and demonstrate that essentially modern species of cyatheaceous tree ferns had evolved by the Early Cretaceous\"". Numerous Cyathea species are present today in the Americas, especially the Greater Antilles, the Caribbean, and Central and South America. C. cranhamii is named after Gerald Cranham of Parksville, British Columbia, who provided plant specimens for study at the University of Alberta.",nature,7
"Lake Okeechobee (US /oʊkiˈtʃoʊbi/), locally referred to as \""The Lake\"", \""Florida's Inland Sea\"", or \""The Big O\"", is the largest freshwater lake in the state of Florida. It is the seventh largest freshwater lake in the United States and the second largest freshwater lake (the largest being Lake Michigan) contained entirely within the contiguous 48 states. However, it is the largest freshwater lake completely within a single one of the lower 48 states. Okeechobee covers 730 square miles (1,900 km2), approximately half the size of the state of Rhode Island, and is exceptionally shallow for a lake of its size, with an average depth of only 9 feet (2.7 metres). The lake is divided between Glades, Okeechobee, Martin, Palm Beach, and Hendry counties. All five counties meet at one point near the center of the lake.",nature,7
"Lophognathus is a genus of lizards found in northern Australia extending south to the Murray-Darling Basin, New Guinea, and Tanimbar Islands. The five species are informally described as dragons, as are several genera in the family Agamidae, and closely related to those of Amphibolurus. Lophognathus species are slender, slightly compressed, agamid lizards that are often found in trees. They occur in a variety of habitat, including sand dunes and arid regions, but frequently near watercourses. Three species are endemic to Australia, L. burnsi, L. gilberti and L. longirostris; L. temporalis is found in both Australia and New Guinea. The last species, L. maculilabris, is endemic to the Tanimbar Islands (Timor Laut). In Australia, these lizards are colloquially known as \""Ta Ta\"" lizards, due to their habit of \""waving\"" after running across hot surfaces. The first description of a species in the genus Lophognathus was by John Edward Gray in 1842. The species he described, Lophognathus gilberti, was named after English naturalist John Gilbert, the collector of the type specimen.",nature,7
"Brookesia confidens, also known as the leaf chameleon, is a newly discovered and one of the world's smallest species of chameleons. It is endemic to the Ankarana Nature Reserve (Ankarana National Park) in Madagascar. It was first described in 2012 by F. Glaw, J. Koehler, T.M. Townsend and M. Vences.",nature,7
Aplastodiscus cavicola is a species of frog in the Hylidae family.It is endemic to Brazil.Its natural habitats are subtropical or tropical moist lowland forests and rivers.It is threatened by habitat loss.,nature,7
"Philautus mjobergi is a species of frog in the Rhacophoridae family.It is found in Indonesia, Malaysia, and possibly Brunei.Its natural habitat is subtropical or tropical moist montane forests.",nature,7
"Lake Wohlen (German: Wohlensee) is a reservoir in the Canton of Berne, Switzerland. Its surface is approximately 3.65 km² and its maximum depth is 20 m. It lies between the towns of Bremgarten bei Bern and Mühleberg. Lake Wohlen was completed in 1920.",nature,7
Podocarpus subtropicalis is a species of conifer in the Podocarpaceae family.It is found only in China.,nature,7
Tephraciura is a genus of tephritid or fruit flies in the family Tephritidae.,nature,7
"Acraga conda is a moth in the Dalceridae family. It was described by Dyar in 1911. It is found in the Guianas. Adults are similar to Acraga ochracea, but have a somewhat more diversified ground colour, the orange seeming to be overspread upon a yellow ground and more intense on the inner margin.",nature,7
"The Rhiphaeoceratidae are a small family of nautilids included in the superfamily Tainocerataceae that comprises four very similar genera. These genera are characterized by a perforate umbilicus and little more than a single evolute coil. Whorl sections are oval, subquadrate, or subtrapezoidal. Sutures bend forward on the outer rim, forming wide shallow ventral saddles and dip strongly to the rear on the inner rim, forming deep dorsal lobes. Rhiphaeoceratidae was named by Ruzhencev and Shimansky in 1954 are, according to Kümmel (1964), derived from the Tainoceratidae, although no genus stands out as possible ancestor. They date from the Early Permian in age and are found in parts of Eurasia, south Urals. Azerbaijan, Tajikistan Genera included, also named by Ruzhencev and Shimansky, 1954 are: \n* Rhiphaeoceras: a riphaeoceritid first found the south Urals (L Perm) with an oval whorl section; flanks with faint, narrow radial ribs; suture with broad ventral saddle and deep dorsal lobe. \n* Pararhiphaeoceras: a riphaeoceratid with a subtrapezoidal whorl section, widest across the venter, narrowing to the dorsum; flanks with short oblique ribs; suture as for Rhiphaeoceras. Found in L Permian in Azerbaijan and Tajikistan. \n* Rhiphaeonautilus: a riphaeoceratid like Pararhiphaeoceras, with a subtrapezoidal whorl section, but with short inflated ribs on the lateral areas and with a shallow lobe modifying the ventral saddle. Also first found in the south Urals, as with Rhiphaeoceras. \n* Skolakoceras: a riphaeoceratid with a subquadrate whorl section, venter and sides flattened, lateral areas bearing slightly oblique ribs. The suture is similar to that of Rhiphaeonautilus, with a broad ventral saddle modified by a shallow lobe.",nature,7
